# color images
# file: 'rgbd_dataset_freiburg1_desk2.bag'
# timestamp filename
1305031526.671473 rgb/1305031526.671473.png
1305031526.707547 rgb/1305031526.707547.png
1305031526.739478 rgb/1305031526.739478.png
1305031526.771481 rgb/1305031526.771481.png
1305031526.807455 rgb/1305031526.807455.png
1305031526.839480 rgb/1305031526.839480.png
1305031526.871446 rgb/1305031526.871446.png
1305031526.907484 rgb/1305031526.907484.png
1305031526.939618 rgb/1305031526.939618.png
1305031526.971510 rgb/1305031526.971510.png
1305031527.007595 rgb/1305031527.007595.png
1305031527.039512 rgb/1305031527.039512.png
1305031527.071487 rgb/1305031527.071487.png
1305031527.107498 rgb/1305031527.107498.png
1305031527.139473 rgb/1305031527.139473.png
1305031527.171540 rgb/1305031527.171540.png
1305031527.207588 rgb/1305031527.207588.png
1305031527.239531 rgb/1305031527.239531.png
1305031527.271501 rgb/1305031527.271501.png
1305031527.307472 rgb/1305031527.307472.png
1305031527.339636 rgb/1305031527.339636.png
1305031527.371505 rgb/1305031527.371505.png
1305031527.407412 rgb/1305031527.407412.png
1305031527.439476 rgb/1305031527.439476.png
1305031527.471497 rgb/1305031527.471497.png
1305031527.507487 rgb/1305031527.507487.png
1305031527.539741 rgb/1305031527.539741.png
1305031527.571506 rgb/1305031527.571506.png
1305031527.607559 rgb/1305031527.607559.png
1305031527.639833 rgb/1305031527.639833.png
1305031527.671547 rgb/1305031527.671547.png
1305031527.707520 rgb/1305031527.707520.png
1305031527.739511 rgb/1305031527.739511.png
1305031527.771461 rgb/1305031527.771461.png
1305031527.807581 rgb/1305031527.807581.png
1305031527.839601 rgb/1305031527.839601.png
1305031527.871464 rgb/1305031527.871464.png
1305031527.907477 rgb/1305031527.907477.png
1305031527.939566 rgb/1305031527.939566.png
1305031527.971502 rgb/1305031527.971502.png
1305031528.007566 rgb/1305031528.007566.png
1305031528.039560 rgb/1305031528.039560.png
1305031528.071546 rgb/1305031528.071546.png
1305031528.107513 rgb/1305031528.107513.png
1305031528.139513 rgb/1305031528.139513.png
1305031528.171523 rgb/1305031528.171523.png
1305031528.207527 rgb/1305031528.207527.png
1305031528.239493 rgb/1305031528.239493.png
1305031528.275450 rgb/1305031528.275450.png
1305031528.307665 rgb/1305031528.307665.png
1305031528.339593 rgb/1305031528.339593.png
1305031528.375435 rgb/1305031528.375435.png
1305031528.407459 rgb/1305031528.407459.png
1305031528.439469 rgb/1305031528.439469.png
1305031528.475342 rgb/1305031528.475342.png
1305031528.507469 rgb/1305031528.507469.png
1305031528.539626 rgb/1305031528.539626.png
1305031528.575449 rgb/1305031528.575449.png
1305031528.607841 rgb/1305031528.607841.png
1305031528.639487 rgb/1305031528.639487.png
1305031528.675460 rgb/1305031528.675460.png
1305031528.707447 rgb/1305031528.707447.png
1305031528.739609 rgb/1305031528.739609.png
1305031528.775443 rgb/1305031528.775443.png
1305031528.807559 rgb/1305031528.807559.png
1305031528.839572 rgb/1305031528.839572.png
1305031528.875433 rgb/1305031528.875433.png
1305031528.907519 rgb/1305031528.907519.png
1305031528.939602 rgb/1305031528.939602.png
1305031528.975465 rgb/1305031528.975465.png
1305031529.007487 rgb/1305031529.007487.png
1305031529.039494 rgb/1305031529.039494.png
1305031529.075422 rgb/1305031529.075422.png
1305031529.107523 rgb/1305031529.107523.png
1305031529.139597 rgb/1305031529.139597.png
1305031529.175411 rgb/1305031529.175411.png
1305031529.207466 rgb/1305031529.207466.png
1305031529.239515 rgb/1305031529.239515.png
1305031529.275389 rgb/1305031529.275389.png
1305031529.307413 rgb/1305031529.307413.png
1305031529.339486 rgb/1305031529.339486.png
1305031529.375399 rgb/1305031529.375399.png
1305031529.407513 rgb/1305031529.407513.png
1305031529.439502 rgb/1305031529.439502.png
1305031529.475403 rgb/1305031529.475403.png
1305031529.507485 rgb/1305031529.507485.png
1305031529.539489 rgb/1305031529.539489.png
1305031529.575458 rgb/1305031529.575458.png
1305031529.607479 rgb/1305031529.607479.png
1305031529.639746 rgb/1305031529.639746.png
1305031529.675618 rgb/1305031529.675618.png
1305031529.707557 rgb/1305031529.707557.png
1305031529.739568 rgb/1305031529.739568.png
1305031529.775501 rgb/1305031529.775501.png
1305031529.807516 rgb/1305031529.807516.png
1305031529.839505 rgb/1305031529.839505.png
1305031529.875495 rgb/1305031529.875495.png
1305031529.907489 rgb/1305031529.907489.png
1305031529.939498 rgb/1305031529.939498.png
1305031529.975501 rgb/1305031529.975501.png
1305031530.007409 rgb/1305031530.007409.png
1305031530.039454 rgb/1305031530.039454.png
1305031530.075443 rgb/1305031530.075443.png
1305031530.107445 rgb/1305031530.107445.png
1305031530.139497 rgb/1305031530.139497.png
1305031530.175410 rgb/1305031530.175410.png
1305031530.207486 rgb/1305031530.207486.png
1305031530.239446 rgb/1305031530.239446.png
1305031530.275407 rgb/1305031530.275407.png
1305031530.307544 rgb/1305031530.307544.png
1305031530.339724 rgb/1305031530.339724.png
1305031530.375386 rgb/1305031530.375386.png
1305031530.407465 rgb/1305031530.407465.png
1305031530.439553 rgb/1305031530.439553.png
1305031530.475439 rgb/1305031530.475439.png
1305031530.507461 rgb/1305031530.507461.png
1305031530.539532 rgb/1305031530.539532.png
1305031530.575433 rgb/1305031530.575433.png
1305031530.607559 rgb/1305031530.607559.png
1305031530.639507 rgb/1305031530.639507.png
1305031530.675401 rgb/1305031530.675401.png
1305031530.707456 rgb/1305031530.707456.png
1305031530.739522 rgb/1305031530.739522.png
1305031530.775437 rgb/1305031530.775437.png
1305031530.807467 rgb/1305031530.807467.png
1305031530.839463 rgb/1305031530.839463.png
1305031530.875401 rgb/1305031530.875401.png
1305031530.907441 rgb/1305031530.907441.png
1305031530.939462 rgb/1305031530.939462.png
1305031530.975286 rgb/1305031530.975286.png
1305031531.007484 rgb/1305031531.007484.png
1305031531.039689 rgb/1305031531.039689.png
1305031531.075325 rgb/1305031531.075325.png
1305031531.107512 rgb/1305031531.107512.png
1305031531.139581 rgb/1305031531.139581.png
1305031531.175355 rgb/1305031531.175355.png
1305031531.207465 rgb/1305031531.207465.png
1305031531.239619 rgb/1305031531.239619.png
1305031531.275515 rgb/1305031531.275515.png
1305031531.307527 rgb/1305031531.307527.png
1305031531.339595 rgb/1305031531.339595.png
1305031531.375434 rgb/1305031531.375434.png
1305031531.407491 rgb/1305031531.407491.png
1305031531.439644 rgb/1305031531.439644.png
1305031531.475324 rgb/1305031531.475324.png
1305031531.507602 rgb/1305031531.507602.png
1305031531.539487 rgb/1305031531.539487.png
1305031531.575392 rgb/1305031531.575392.png
1305031531.607419 rgb/1305031531.607419.png
1305031531.639521 rgb/1305031531.639521.png
1305031531.675444 rgb/1305031531.675444.png
1305031531.707498 rgb/1305031531.707498.png
1305031531.739657 rgb/1305031531.739657.png
1305031531.775442 rgb/1305031531.775442.png
1305031531.807438 rgb/1305031531.807438.png
1305031531.839545 rgb/1305031531.839545.png
1305031531.875426 rgb/1305031531.875426.png
1305031531.907427 rgb/1305031531.907427.png
1305031531.939564 rgb/1305031531.939564.png
1305031531.975488 rgb/1305031531.975488.png
1305031532.007331 rgb/1305031532.007331.png
1305031532.039675 rgb/1305031532.039675.png
1305031532.075525 rgb/1305031532.075525.png
1305031532.107398 rgb/1305031532.107398.png
1305031532.139520 rgb/1305031532.139520.png
1305031532.175563 rgb/1305031532.175563.png
1305031532.207465 rgb/1305031532.207465.png
1305031532.239966 rgb/1305031532.239966.png
1305031532.275514 rgb/1305031532.275514.png
1305031532.307481 rgb/1305031532.307481.png
1305031532.339777 rgb/1305031532.339777.png
1305031532.375496 rgb/1305031532.375496.png
1305031532.407448 rgb/1305031532.407448.png
1305031532.439533 rgb/1305031532.439533.png
1305031532.475428 rgb/1305031532.475428.png
1305031532.507415 rgb/1305031532.507415.png
1305031532.539458 rgb/1305031532.539458.png
1305031532.575435 rgb/1305031532.575435.png
1305031532.607434 rgb/1305031532.607434.png
1305031532.639592 rgb/1305031532.639592.png
1305031532.675452 rgb/1305031532.675452.png
1305031532.707308 rgb/1305031532.707308.png
1305031532.740052 rgb/1305031532.740052.png
1305031532.775761 rgb/1305031532.775761.png
1305031532.807429 rgb/1305031532.807429.png
1305031532.839717 rgb/1305031532.839717.png
1305031532.875476 rgb/1305031532.875476.png
1305031532.907577 rgb/1305031532.907577.png
